question_id,set_id,set_title,question_order,prompt,sentence_template,blank_count,options_text,correct_order_text,distractors_text,final_sentence,grammar_tags_text
202605-0520-2-Q01,202605-0520-2,5.20 - 2,1,What were you and Sarah talking about after class?,She wanted ______ ______ ______ ______ ______ ______ lunch.,6,"[""know where"", ""the class"", ""to"", ""go"", ""could"", ""for""]","[""to"", ""know where"", ""the class"", ""could"", ""go"", ""for""]",[],She wanted to know where the class could go for lunch.,
202605-0520-2-Q02,202605-0520-2,5.20 - 2,2,Why do you prefer this study group?,______ ______ ______ Friday ______ ______ ______.,6,"[""every"", ""very"", ""helpful"", ""the group"", ""that meets"", ""is""]","[""the group"", ""that meets"", ""every"", ""is"", ""very"", ""helpful""]",[],The group that meets every Friday is very helpful.,
202605-0520-2-Q03,202605-0520-2,5.20 - 2,3,What was Mary calling you about after the school play?,She wanted ______ ______ ______ ______ ______.,5,"[""finished"", ""performance"", ""the"", ""to"", ""know when""]","[""to"", ""know when"", ""the"", ""performance"", ""finished""]",[],She wanted to know when the performance finished.,
202605-0520-2-Q04,202605-0520-2,5.20 - 2,4,What did Professor Reid want to know about our project?,She was ______ ______ ______ ______ ______.,5,"[""we had used"", ""a solution"", ""curious about"", ""what resources"", ""to find""]","[""curious about"", ""what resources"", ""we had used"", ""to find"", ""a solution""]",[],She was curious about what resources we had used to find a solution.,
202605-0520-2-Q05,202605-0520-2,5.20 - 2,5,Did you find any good supplies at the campus store?,______ were ______ ______ ______ ______ ______.,6,"[""my"", ""none"", ""that"", ""there"", ""eye"", ""caught""]","[""there"", ""none"", ""that"", ""caught"", ""my"", ""eye""]",[],There were none that caught my eye.,
202605-0520-2-Q06,202605-0520-2,5.20 - 2,6,Why did you attend the job recruitment seminar?,I was ______ ______ ______ ______ ______ ______.,6,"[""what types"", ""curious to"", ""beneficial"", ""learn"", ""of courses"", ""are most""]","[""curious to"", ""learn"", ""what types"", ""of courses"", ""are most"", ""beneficial""]",[],I was curious to learn what types of courses are most beneficial.,
202605-0520-2-Q07,202605-0520-2,5.20 - 2,7,I attended a lecture on renewable energy yesterday.,______ ______ ______ ______ ______?,5,"[""the slides"", ""do you"", ""know if"", ""available online"", ""will be""]","[""do you"", ""know if"", ""the slides"", ""will be"", ""available online""]",[],Do you know if the slides will be available online?,
202605-0520-2-Q08,202605-0520-2,5.20 - 2,8,How did the students feel about the event being postponed?,They wanted ______ ______ ______ ______.,4,"[""led to"", ""to know"", ""what factors"", ""the rescheduling""]","[""to know"", ""what factors"", ""led to"", ""the rescheduling""]",[],They wanted to know what factors led to the rescheduling.,
202605-0520-2-Q09,202605-0520-2,5.20 - 2,9,Has anyone submitted the group project?,None ______ ______ ______ ______ ______ yet.,5,"[""the team members"", ""in"", ""of"", ""have turned"", ""it""]","[""of"", ""the team members"", ""have turned"", ""it"", ""in""]",[],None of the team members have turned it in yet.,
202605-0520-2-Q10,202605-0520-2,5.20 - 2,10,I saw a poster for a coding course in the city.,______ ______ ______ ______ ______ development?,5,"[""both front-end"", ""and back-end"", ""do you"", ""it covers"", ""know if""]","[""do you"", ""know if"", ""it covers"", ""both front-end"", ""and back-end""]",[],Do you know if it covers both front-end and back-end development?,
202605-0524-1-Q01,202605-0524-1,5.24 - 1,1,The university's art department is sponsoring a new exhibit at the museum.,______ ______ ______ ______ ______ ______?,6,"[""know whether"", ""it"", ""do you"", ""artists"", ""features"", ""contemporary""]","[""do you"", ""know whether"", ""it"", ""features"", ""contemporary"", ""artists""]",[],Do you know whether it features contemporary artists?,
202605-0524-1-Q02,202605-0524-1,5.24 - 1,2,I need to study for my final exams next week.,______ ______ ______ ______ ______ will be ______?,6,"[""the questions"", ""difficult"", ""think"", ""you"", ""that"", ""do""]","[""do"", ""you"", ""think"", ""that"", ""the questions"", ""difficult""]",[],Do you think that the questions will be difficult?,
202605-0524-1-Q03,202605-0524-1,5.24 - 1,3,Which course are you taking next semester?,I'm enrolled ______ ______ ______ ______ advanced ______.,5,"[""in the"", ""mathematics"", ""one"", ""that"", ""covers""]","[""in the"", ""one"", ""that"", ""covers"", ""mathematics""]",[],I'm enrolled in the one that covers advanced mathematics.,
202605-0524-1-Q04,202605-0524-1,5.24 - 1,4,Did you manage to finish the project by the deadline?,I did ______ ______ ______ ______ ______ ______.,6,"[""complete"", ""enough"", ""not have"", ""to"", ""it"", ""time""]","[""not have"", ""enough"", ""time"", ""to"", ""complete"", ""it""]",[],I did not have enough time to complete it.,
202605-0524-1-Q05,202605-0524-1,5.24 - 1,5,I signed up for the painting class next week.,______ ______ ______ ______ ______ ______?,6,"[""I need"", ""there are"", ""to bring"", ""know if"", ""any materials"", ""do you""]","[""do you"", ""know if"", ""there are"", ""any materials"", ""I need"", ""to bring""]",[],Do you know if there are any materials I need to bring?,
202605-0524-1-Q06,202605-0524-1,5.24 - 1,6,The guest speaker at the seminar was very knowledgeable.,______ ______ know ______ ______ ______ ______?,6,"[""any additional resources"", ""provided"", ""you"", ""if"", ""do"", ""she""]","[""do"", ""you"", ""if"", ""she"", ""provided"", ""any additional resources""]",[],Do you know if she provided any additional resources?,
202605-0524-1-Q07,202605-0524-1,5.24 - 1,7,I finished the presentation slides for our assignment.,______ ______ ______ ______ ______ ______ as well?,6,"[""if"", ""we"", ""a written report"", ""need to submit"", ""know"", ""do you""]","[""do you"", ""know"", ""if"", ""we"", ""need to submit"", ""a written report""]",[],Do you know if we need to submit a written report as well?,
202605-0524-1-Q08,202605-0524-1,5.24 - 1,8,I received an email from the professor about the fundraising event.,______ ______ ______ ______ ______?,5,"[""know if"", ""be a"", ""do you"", ""there will"", ""silent auction""]","[""do you"", ""know if"", ""there will"", ""be a"", ""silent auction""]",[],Do you know if there will be a silent auction?,
202605-0524-1-Q09,202605-0524-1,5.24 - 1,9,I'm thinking about enrolling in a cooking class.,______ is ______ ______ ______ ______?,5,"[""held"", ""where"", ""class"", ""the"", ""being""]","[""where"", ""the"", ""class"", ""being"", ""held""]",[],Where is the class being held?,
202605-0524-1-Q10,202605-0524-1,5.24 - 1,10,Why did you pick this topic for your presentation?,I chose ______ ______ ______ ______ ______ ______.,6,"[""the"", ""has"", ""it because"", ""it's the"", ""topic that"", ""new study report""]","[""it because"", ""it's the"", ""topic that"", ""has"", ""the"", ""new study report""]",[],I chose it because it's the topic that has the new study report.,
202605-0524-2-Q01,202605-0524-2,5.24 - 2,1,Who did you ask to help with the event planning?,______ ______ ______ ______ ______ time ______.,6,"[""I was"", ""to see if"", ""planning"", ""Sam"", ""would have"", ""to assist""]","[""I was"", ""planning"", ""to see if"", ""Sam"", ""would have"", ""to assist""]",[],I was planning to see if Sam would have time to assist.,
202605-0524-2-Q02,202605-0524-2,5.24 - 2,2,I'm going to visit the college campus tomorrow.,______ ______ ______ ______ ______ ______?,6,"[""do"", ""the library"", ""know"", ""you"", ""if"", ""will be open""]","[""do"", ""you"", ""know"", ""if"", ""the library"", ""will be open""]",[],Do you know if the library will be open?,
202605-0524-2-Q03,202605-0524-2,5.24 - 2,3,The Chemistry Department is hosting a seminar next week.,Can you ______ ______ ______ ______ ______ ______?,6,"[""tell"", ""in-person"", ""whether"", ""will be online or"", ""me"", ""it""]","[""tell"", ""me"", ""whether"", ""it"", ""will be online or"", ""in-person""]",[],Can you tell me whether it will be online or in-person?,
202605-0524-2-Q04,202605-0524-2,5.24 - 2,4,Were you able to complete the assignment on time?,______ didn't ______ ______ ______ ______ ______.,6,"[""deadline"", ""before"", ""the"", ""it"", ""No, I"", ""manage to finish""]","[""No, I"", ""manage to finish"", ""it"", ""before"", ""the"", ""deadline""]",[],"No, I didn't manage to finish it before the deadline.",
202605-0524-2-Q05,202605-0524-2,5.24 - 2,5,I'm considering taking the advanced writing class next semester.,______ ______ ______ ______ ______?,5,"[""did you"", ""course"", ""syllabus"", ""the"", ""check""]","[""did you"", ""check"", ""the"", ""course"", ""syllabus""]",[],Did you check the course syllabus?,
202605-0524-2-Q06,202605-0524-2,5.24 - 2,6,Where do you plan to buy your school uniform?,______ ______ ______ ______ ______ ______ clothing items.,6,"[""the required"", ""that"", ""is"", ""has"", ""downtown"", ""the boutique""]","[""the boutique"", ""that"", ""is"", ""downtown"", ""has"", ""the required""]",[],The boutique that is downtown has the required clothing items.,
202605-0524-2-Q07,202605-0524-2,5.24 - 2,7,Why didn't you go to one of the school libraries yesterday?,______ ______ ______ ______ ______ ______ renovations.,6,"[""the library"", ""that"", ""open was"", ""closed for"", ""was supposed"", ""to be""]","[""the library"", ""that"", ""was supposed"", ""to be"", ""open was"", ""closed for""]",[],The library that was supposed to be open was closed for renovations.,
202605-0524-2-Q08,202605-0524-2,5.24 - 2,8,I'm organizing the school charity event next month.,______ ______ ______ ______ ______ ______ be?,6,"[""of"", ""what kind"", ""activities"", ""there"", ""fundraising"", ""will""]","[""what kind"", ""of"", ""fundraising"", ""activities"", ""will"", ""there""]",[],What kind of fundraising activities will there be?,
202605-0524-2-Q09,202605-0524-2,5.24 - 2,9,What did the professor ask you about last week's class?,She wanted ______ ______ ______ ______ ______.,5,"[""what my"", ""reason was"", ""to know"", ""being there"", ""for not""]","[""to know"", ""what my"", ""reason was"", ""for not"", ""being there""]",[],She wanted to know what my reason was for not being there.,
202605-0524-2-Q10,202605-0524-2,5.24 - 2,10,I need to study for my exams this weekend.,______ ______ ______ ______ ______ ______ yet?,6,"[""a"", ""study"", ""plan"", ""you"", ""made"", ""have""]","[""have"", ""you"", ""made"", ""a"", ""study"", ""plan""]",[],Have you made a study plan yet?,
202605-0528-Q01,202605-0528,5.28,1,Did you sign up for the painting class?,I ______ ______ ______ ______.,4,"[""haven't"", ""for"", ""it yet"", ""registered""]","[""haven't"", ""registered"", ""for"", ""it yet""]",[],I haven't registered for it yet.,
202605-0528-Q02,202605-0528,5.28,2,I just bought a new laptop for school.,Have ______ ______ ______ of ______ ______ ______ ______?,7,"[""all"", ""the"", ""updates"", ""necessary"", ""software"", ""you"", ""installed"", ""did""]","[""you"", ""installed"", ""all"", ""the"", ""necessary"", ""software"", ""updates""]","[""did""]",Have you installed all of the necessary software updates?,
202605-0528-Q03,202605-0528,5.28,3,I've just signed up for a cooking class that starts next week.,______ are you ______ ______ ______ ______?,5,"[""how to"", ""cook"", ""which dishes"", ""to learning"", ""looking forward""]","[""which dishes"", ""looking forward"", ""to learning"", ""how to"", ""cook""]",[],Which dishes are you looking forward to learning how to cook?,
202605-0528-Q04,202605-0528,5.28,4,Why was he so confused about the updated class attendance policies online?,He didn't ______ ______ ______ ______ ______ information.,5,"[""which platform"", ""provides"", ""the most"", ""current policy"", ""know""]","[""know"", ""which platform"", ""provides"", ""the most"", ""current policy""]",[],He didn't know which platform provides the most current policy information.,
202605-0528-Q05,202605-0528,5.28,5,I signed up for the leadership workshop next month.,______ ______ ______ ______ ______ ______ activities?,6,"[""know if"", ""group"", ""be"", ""will"", ""there"", ""do you""]","[""do you"", ""know if"", ""there"", ""will"", ""be"", ""group""]",[],Do you know if there will be group activities?,
202605-0528-Q06,202605-0528,5.28,6,There is a guest lecturer visiting the campus tomorrow.,______ ______ ______ ______ ______ students?,5,"[""is open"", ""to all"", ""know if"", ""do you"", ""the lecture""]","[""do you"", ""know if"", ""the lecture"", ""is open"", ""to all""]",[],Do you know if the lecture is open to all students?,
202605-0528-Q07,202605-0528,5.28,7,Have you decided on a hotel for the school conference next month?,______ ______ ______ ______ ______.,5,"[""complimentary breakfast"", ""is a"", ""the one"", ""great option"", ""that offers""]","[""the one"", ""that offers"", ""complimentary breakfast"", ""is a"", ""great option""]",[],The one that offers complimentary breakfast is a great option.,
202605-0528-Q08,202605-0528,5.28,8,Which coffee shop do you prefer on campus?,______ ______ ______ ______ ______ ______.,6,"[""pastries"", ""the one"", ""the best"", ""that serves"", ""is my"", ""favorite""]","[""the one"", ""that serves"", ""the best"", ""pastries"", ""is my"", ""favorite""]",[],The one that serves the best pastries is my favorite.,
202605-0528-Q09,202605-0528,5.28,9,Which team won the match last night?,______ heard ______ ______ ______ ______ ______.,6,"[""discussing"", ""who"", ""on top"", ""came out"", ""I"", ""my classmates""]","[""I"", ""my classmates"", ""discussing"", ""who"", ""came out"", ""on top""]",[],I heard my classmates discussing who came out on top.,
202605-0528-Q10,202605-0528,5.28,10,What do you think of the new library?,______ ______ ______ ______ ______ ______ ______.,7,"[""renovated"", ""impressive"", ""the library"", ""very"", ""that"", ""was recently"", ""is""]","[""the library"", ""that"", ""was recently"", ""renovated"", ""is"", ""very"", ""impressive""]",[],The library that was recently renovated is very impressive.,
